,material_id,formula_pretty
4654,mp-1174135,Li4MnCo3O8
4655,mp-1174140,Li4MnCo3O8
4656,mp-1174154,Li4MnCo3O8
4657,mp-1174166,Li4MnCo3O8
4658,mp-1174232,Li4MnCo3O8
4659,mp-1287590,Li4MnCo3O8
4660,mp-1395344,Li4MnCo3O8
4661,mp-861547,Li4MnCo3O8
4662,mp-1177382,Li4MnCo5O12
4663,mp-756944,Li4MnCr3O8
4664,mp-754440,Li4MnCr5O12
4665,mp-1177331,Li4MnCrO6
4666,mp-768594,Li4MnCrO6
4667,mp-768620,Li4MnCrO6
4668,mp-768647,Li4MnCrO6
4669,mp-768649,Li4MnCrO6
4670,mp-768712,Li4MnCrO6
4671,mp-758576,Li4Nb2V3Fe3O16
4672,mp-762676,Li4Nb2V3Fe3O16
4673,mp-776847,Li4Nb3V2Fe3O16
4674,mp-1177356,Li4Nb3V3(FeO8)2
4675,mp-861729,Li4Ti2Mn3Co3O16
4676,mp-770152,Li4Ti2Mn3Cr3O16
4677,mp-774617,Li4Ti2Mn4Cr3O18
4678,mp-768180,Li4Ti2V3(Fe2O9)2
4679,mp-776663,Li4Ti2V3Fe3O16
4680,mp-757980,Li4Ti3Mn2Co3O16
4681,mp-778223,Li4Ti3Mn2Cr3O16
4682,mp-770518,Li4Ti3Mn3(CoO8)2
4683,mp-771394,Li4Ti3Mn3Cr2O16
4684,mp-774525,Li4Ti3Mn4(CoO9)2
4685,mp-768100,Li4Ti3Mn4Cr2O18
4686,mp-768109,Li4Ti3V2(Fe2O9)2
4687,mp-772531,Li4Ti3V3(FeO8)2
4688,mp-773674,Li4Ti3V3(FeO8)2
4689,mp-767219,Li4Ti4Mn(Co2O9)2
4690,mp-774293,Li4Ti4Mn4CoO18
4691,mp-769455,Li4Ti4Mn4CrO18
4692,mp-767369,Li4Ti4MnCr4O18
4693,mp-767675,Li4Ti4V(Fe2O9)2
4694,mp-1177277,Li4TiV4(Fe2O9)2
4695,mp-780863,Li4V2Fe3Cu3O16
4696,mp-758719,Li4V2Fe3O10
4697,mp-758608,Li4V2Fe5O12
4698,mp-1346420,Li4V3(FeO5)2
4699,mp-752916,Li4V3(FeO5)2
4700,mp-760208,Li4V3(FeO6)2
4701,mp-1177206,Li4V3Fe5O16
4702,mp-772417,Li4V3Fe5O16
4703,mp-754700,Li4V3FeO10
4704,mp-765701,Li4V3FeO8
4705,mp-801566,Li4V3FeO8
4706,mp-774849,Li4V5(Fe2O9)2
4707,mp-850103,Li4V5(FeO6)2
4708,mp-776768,Li4V5Fe3O16
4709,mp-1177344,Li4VFe3O8
4710,mp-1372845,Li4VFe3O8
4711,mp-755437,Li4VFe3O8
4712,mp-760357,Li4VFe3O8
4713,mp-801578,Li4VFe3O8
4714,mp-1173992,Li5Mn(CoO4)2
4715,mp-1173997,Li5Mn(CoO4)2
4716,mp-1173999,Li5Mn(CoO4)2
4717,mp-1174000,Li5Mn(CoO4)2
4718,mp-1174001,Li5Mn(CoO4)2
4719,mp-1174004,Li5Mn(CoO4)2
4720,mp-1174011,Li5Mn(CoO4)2
4721,mp-1174028,Li5Mn(CoO4)2
4722,mp-1174032,Li5Mn(CoO4)2
4723,mp-1174038,Li5Mn(CoO4)2
4724,mp-1174059,Li5Mn(CoO4)2
4725,mp-1174060,Li5Mn(CoO4)2
4726,mp-1174085,Li5Mn(CoO4)2
4727,mp-1174089,Li5Mn(CoO4)2
4728,mp-1174095,Li5Mn(CoO4)2
4729,mp-1174120,Li5Mn(CoO4)2
4730,mp-1174124,Li5Mn(CoO4)2
4731,mp-1174137,Li5Mn(CoO4)2
4732,mp-1174160,Li5Mn(CoO4)2
4733,mp-1174172,Li5Mn(CoO4)2
4734,mp-1174217,Li5Mn(CoO4)2
4735,mp-1174236,Li5Mn(CoO4)2
4736,mp-1174300,Li5Mn(CoO4)2
4737,mp-1174310,Li5Mn(CoO4)2
4738,mp-1390220,Li5Mn(CoO4)2
4739,mp-861490,Li5Mn2Co3O10
4740,mp-753188,Li5Mn2Co5O12
4741,mp-1173973,Li5Mn2CoO8
4742,mp-1173979,Li5Mn2CoO8
4743,mp-1174006,Li5Mn2CoO8
4744,mp-1174009,Li5Mn2CoO8
4745,mp-1174049,Li5Mn2CoO8
4746,mp-1174091,Li5Mn2CoO8
4747,mp-1174098,Li5Mn2CoO8
4748,mp-1174121,Li5Mn2CoO8
4749,mp-1174134,Li5Mn2CoO8
4750,mp-1174167,Li5Mn2CoO8
4751,mp-1174324,Li5Mn2CoO8
4752,mp-1174329,Li5Mn2CoO8
4753,mp-1174333,Li5Mn2CoO8
4754,mp-1174334,Li5Mn2CoO8
4755,mp-1174343,Li5Mn2CoO8
4756,mp-1174346,Li5Mn2CoO8
4757,mp-1174355,Li5Mn2CoO8
4758,mp-1174357,Li5Mn2CoO8
4759,mp-1174361,Li5Mn2CoO8
4760,mp-1174375,Li5Mn2CoO8
4761,mp-1174382,Li5Mn2CoO8
4762,mp-1174383,Li5Mn2CoO8
4763,mp-1174385,Li5Mn2CoO8
4764,mp-1174400,Li5Mn2CoO8
4765,mp-1174406,Li5Mn2CoO8
4766,mp-753468,LiNi2OF3
4767,mp-765582,LiNi2OF3
4768,mp-863383,LiNi2OF3
4769,mp-758954,LiNi3O3F
4770,mp-1273274,LiNi3O4
4771,mp-1275948,LiNi3O4
4772,mp-755956,LiNi3O4
4773,mp-1401640,LiNi3OF5
4774,mp-753317,LiNi3OF5
4775,mp-753307,LiNi4O4F
4776,mp-677318,LiNi4O5
4777,mp-758931,LiNi5O3F5
4778,mp-753465,LiNi5O5F
4779,mp-758667,LiNi6O6F
4780,mp-753344,LiNi6O7
4781,mp-765469,LiNi7O7F
4782,mp-775737,LiNi9O10
4783,mp-1235080,LiNi9O13
4784,mp-1235106,LiNi9O13
4785,mp-1235282,LiNi9O13
4786,mp-1235587,LiNi9O13
4787,mp-1235817,LiNi9O13
4788,mp-1236378,LiNi9O13
4789,mp-1176588,LiNiO2
4790,mp-1273466,LiNiO2
4791,mp-1273482,LiNiO2
4792,mp-1281748,LiNiO2
4793,mp-1281785,LiNiO2
4794,mp-1287495,LiNiO2
4795,mp-1299546,LiNiO2
4796,mp-1379435,LiNiO2
4797,mp-2348641,LiNiO2
4798,mp-25258,LiNiO2
4799,mp-25316,LiNiO2
4800,mp-25411,LiNiO2
4801,mp-25587,LiNiO2
4802,mp-632864,LiNiO2
4803,mp-752850,LiNiO2
4804,mp-755200,LiNiO2
4805,mp-756446,LiNiO2
4806,mp-770635,LiNiO2
4807,mp-849241,LiNiO2
4808,mp-850062,LiNiO2
4809,mp-865631,LiNiO2
4810,mp-866271,LiNiO2
4811,mp-886625,LiNiO2
4812,mp-1185261,LiNiO3
4813,mp-753559,LiNiOF
4814,mp-759179,LiNiOF
4815,mp-761152,LiNiOF2
4816,mp-753655,LiTi2Mn3O10
4817,mp-754024,LiTi2V3O10
4818,mp-757803,LiTi2V3O12
4819,mp-764774,LiTi2V3O12
4820,mp-752618,LiTi2VO6
4821,mp-774505,LiTi2VO6
4822,mp-1235238,LiTi3V5O16
4823,mp-753531,LiTi3VO8
4824,mp-1396229,LiTi4VO8
4825,mp-753565,LiTi4VO8
4826,mp-753225,LiTiFe2O5
4827,mp-1235025,LiTiFe5O8
4828,mp-1235299,LiTiFe5O8
4829,mp-1235710,LiTiFe5O8
4830,mp-1236132,LiTiFe5O8
4831,mp-1236188,LiTiFe5O8
4832,mp-1222378,LiTiFeO4
4833,mp-1222485,LiTiFeO4
4834,mp-1235595,LiTiFeO4
4835,mp-1235723,LiTiFeO4
4836,mp-1236165,LiTiFeO4
4837,mp-752855,LiTiFeO4
4838,mp-755965,LiTiFeO4
4839,mp-770739,LiTiFeO4
4840,mp-773989,LiTiFeO4
4841,mp-759309,LiTiMn3O8
4842,mp-1301329,LiTiMnO4
4843,mp-774782,LiTiMnO4
4844,mp-850215,LiTiMnO4
4845,mp-1290806,LiTiNiO4
4846,mp-773607,LiTiNiO4
4847,mp-1176571,LiTiV2O6
4848,mp-849731,LiTiV2O6
4849,mp-756940,LiTiV3O10
4850,mp-754709,LiTiV3O8
4851,mp-782720,LiTiV3O8
4852,mp-752789,LiTiVO4
4853,mp-769573,LiTiVO4
4854,mp-772042,LiTiVO4
4855,mp-756178,LiTiVO5
4856,mp-1201317,LiV(CuO3)2
4857,mp-1539853,LiV(OF)2
4858,mp-752639,LiV(OF)2
4859,mp-753430,LiV(OF)2
4860,mp-756551,LiV(OF)2
4861,mp-757948,LiV(OF)2
4862,mp-760272,LiV(OF)2
4863,mp-765509,LiV(OF)2
4864,mp-765626,LiV(OF)2
4865,mp-772395,LiV(OF)2
4866,mp-774591,LiV18O44
4867,mp-754467,LiV2(OF)3
4868,mp-776867,LiV2(OF)3
4869,mp-777289,LiV2(OF)3
4870,mp-778253,LiV2(OF)3
4871,mp-779054,LiV2(OF)3
4872,mp-779071,LiV2(OF)3
4873,mp-782821,LiV2(OF)3
4874,mp-760797,LiV24O58
4875,mp-1176552,LiV2O2F3
4876,mp-752937,LiV2O2F3
4877,mp-753060,LiV2O2F3
4878,mp-753463,LiV2O2F3
4879,mp-753928,LiV2O2F3
4880,mp-801740,LiV2O2F3
4881,mp-753091,LiV2O3F
4882,mp-753294,LiV2O3F
4883,mp-759621,LiV2O3F
4884,mp-765841,LiV2O3F
4885,mp-859784,LiV2O3F
4886,mp-1288227,LiV2O4
4887,mp-19394,LiV2O4
4888,mp-752548,LiV2O4
4889,mp-754922,LiV2O4
4890,mp-755052,LiV2O4
4891,mp-18934,LiV2O5
4892,mp-19013,LiV2O5
4893,mp-19408,LiV2O5
4894,mp-555869,LiV2O5
4895,mp-557241,LiV2O5
4896,mp-627993,LiV2O5
4897,mp-777667,LiV2O5
4898,mp-765596,LiV2O5F
4899,mp-1377576,LiV2OF5
4900,mp-753339,LiV2OF5
4901,mp-753681,LiV2OF5
4902,mp-760019,LiV2OF5
4903,mp-761104,LiV2OF5
4904,mp-765223,LiV2OF5
4905,mp-765917,LiV2OF5
4906,mp-767433,LiV2OF5
4907,mp-775937,LiV2OF5
4908,mp-775943,LiV2OF5
4909,mp-776389,LiV2OF5
4910,mp-776415,LiV2OF5
4911,mp-776420,LiV2OF5
4912,mp-776421,LiV2OF5
4913,mp-776440,LiV2OF5
4914,mp-776824,LiV2OF5
4915,mp-778861,LiV2OF5
4916,mp-778879,LiV2OF5
4917,mp-779058,LiV2OF5
4918,mp-783911,LiV2OF5
4919,mp-849639,LiV2OF5
4920,mp-849711,LiV2OF5
4921,mp-860940,LiV2OF5
4922,mp-861457,LiV2OF5
4923,mp-863406,LiV2OF5
4924,mp-1283001,LiV2OF7
4925,mp-1285272,LiV2OF7
4926,mp-761097,LiV2OF7
4927,mp-764752,LiV2OF7
4928,mp-1402872,LiV3(O2F)2
4929,mp-753023,LiV3(O2F)2
4930,mp-759980,LiV3(O2F)2
4931,mp-752988,LiV3(OF2)4
4932,mp-753466,LiV3(OF3)2
4933,mp-753475,LiV3(OF3)2
4934,mp-867665,LiV3(OF3)2
4935,mp-1176719,LiV3O3F7
4936,mp-1222538,LiV3O4
4937,mp-1272691,LiV3O4
4938,mp-1273137,LiV3O4
4939,mp-1274433,LiV3O4
4940,mp-1275975,LiV3O4
4941,mp-1276591,LiV3O4
4942,mp-1278428,LiV3O4
4943,mp-1278550,LiV3O4
4944,mp-1285988,LiV3O4
4945,mp-1288374,LiV3O4
4946,mp-754378,LiV3O4
4947,mp-1291989,LiV3O5F
4948,mp-1442958,LiV3O5F
4949,mp-752985,LiV3O5F
4950,mp-758438,LiV3O5F3
4951,mp-758729,LiV3O5F3
4952,mp-759556,LiV3O5F3
4953,mp-764754,LiV3O5F3
4954,mp-1176549,LiV3O6
4955,mp-1222527,LiV3O6
4956,mp-1443175,LiV3O6
4957,mp-27503,LiV3O8
4958,mp-753480,LiV3O8
4959,mp-755827,LiV3O8
4960,mp-756858,LiV3O8
4961,mp-759173,LiV3O8
4962,mp-763344,LiV3O8
4963,mp-1176554,LiV3OF11
4964,mp-1176563,LiV3OF11
4965,mp-1176567,LiV3OF11
4966,mp-1176596,LiV3OF11
4967,mp-1307265,LiV3OF11
4968,mp-752815,LiV3OF11
4969,mp-775901,LiV3OF11
4970,mp-775902,LiV3OF11
4971,mp-777269,LiV3OF11
4972,mp-777339,LiV3OF11
4973,mp-777575,LiV3OF11
4974,mp-850394,LiV3OF11
4975,mp-850742,LiV3OF11
4976,mp-863350,LiV3OF11
4977,mp-1280709,LiV3Zn2O8
4978,mp-1290989,LiV3Zn2O8
4979,mp-1302478,LiV3Zn2O8
4980,mp-1303832,LiV3Zn2O8
4981,mp-1311636,LiV3Zn2O8
4982,mp-754080,LiV3Zn2O8
4983,mp-754013,LiV4CuO12
4984,mp-756257,LiV4CuO12
4985,mp-1232991,LiV4O10
4986,mp-1236154,LiV4O10
4987,mp-776037,LiV4O10
4988,mp-1443123,LiV4O5F7
4989,mp-754849,LiV4O5F7
4990,mp-755130,LiV4O5F7
4991,mp-755196,LiV4O5F7
4992,mp-775904,LiV4O5F7
4993,mp-776429,LiV4O5F7
4994,mp-776430,LiV4O5F7
4995,mp-776433,LiV4O5F7
4996,mp-777291,LiV4O5F7
4997,mp-779059,LiV4O5F7
4998,mp-779340,LiV4O5F7
4999,mp-807948,LiV4O5F7
5000,mp-1210897,LiV4O8
5001,mp-1232998,LiV4O8
5002,mp-1235567,LiV4O8
5003,mp-1236354,LiV4O8
5004,mp-1176557,LiV4OF11
5005,mp-1176561,LiV4OF11
5006,mp-1367296,LiV4OF11
5007,mp-755111,LiV4OF11
5008,mp-776414,LiV4OF11
5009,mp-776457,LiV4OF11
5010,mp-777640,LiV4OF11
5011,mp-777831,LiV4OF11
5012,mp-777832,LiV4OF11
5013,mp-777854,LiV4OF11
5014,mp-778107,LiV4OF11
5015,mp-778177,LiV4OF11
5016,mp-779025,LiV4OF11
5017,mp-779753,LiV4OF11
5018,mp-779759,LiV4OF11
5019,mp-849737,LiV4OF11
5020,mp-1222710,LiV5O10
5021,mp-762390,LiV5O10
5022,mp-1290531,LiV5O7F
5023,mp-1290641,LiV5O7F
5024,mp-1301584,LiV5O7F
5025,mp-753402,LiV5O7F
5026,mp-1235260,LiV6O11F
5027,mp-1235307,LiV6O11F
5028,mp-1235543,LiV6O11F
5029,mp-1235579,LiV6O11F
5030,mp-1236176,LiV6O11F
5031,mp-1409456,LiV6O13
5032,mp-505717,LiV6O13
5033,mp-542050,LiV6O13
5034,mp-1235037,LiV6O15
5035,mp-1235348,LiV6O15
5036,mp-1235427,LiV6O15
5037,mp-776036,LiV6O15
5038,mp-753549,LiV6O7F5
5039,mp-754452,LiV6O7F5
5040,mp-755088,LiV6O7F5
5041,mp-756022,LiV6O7F5
5042,mp-776355,LiV6O7F5
5043,mp-776385,LiV6O7F5
5044,mp-776403,LiV6O7F5
5045,mp-776417,LiV6O7F5
5046,mp-777054,LiV6O7F5
5047,mp-777798,LiV6O7F5
5048,mp-778176,LiV6O7F5
5049,mp-778623,LiV6O7F5
5050,mp-1235320,LiV8O16
5051,mp-767268,LiV9O22
5052,mp-773031,LiV9O22
5053,mp-1103775,LiVCuO4
5054,mp-1105144,LiVCuO4
5055,mp-505131,LiVCuO4
5056,mp-753076,LiVCuO4
5057,mp-756739,LiVCuO4
5058,mp-775214,LiVCuO4
5059,mp-1176519,LiVO2
5060,mp-1176523,LiVO2
5061,mp-1180456,LiVO2
5062,mp-1222393,LiVO2
5063,mp-1276026,LiVO2
5064,mp-1282211,LiVO2
5065,mp-1283531,LiVO2
5066,mp-19340,LiVO2
5067,mp-698647,LiVO2
5068,mp-756894,LiVO2
5069,mp-758901,LiVO2
5070,mp-774467,LiVO2
5071,mp-775331,LiVO2
5072,mp-752626,LiVO2F
5073,mp-1176521,LiVO3
5074,mp-19373,LiVO3
5075,mp-19440,LiVO3
5076,mp-754098,LiVO3
5077,mp-763200,LiVO3
5078,mp-1290585,LiVOF2
5079,mp-759150,LiVOF2
5080,mp-759785,LiVOF2
5081,mp-760299,LiVOF2
5082,mp-760792,LiVOF2
5083,mp-760801,LiVOF2
5084,mp-1286464,LiVOF3
5085,mp-1578408,LiVOF3
5086,mp-752577,LiVOF3
5087,mp-752885,LiVOF3
5088,mp-755024,LiVOF3
5089,mp-756068,LiVOF3
5090,mp-757620,LiVOF3
5091,mp-759440,LiVOF3
5092,mp-759672,LiVOF3
5093,mp-760365,LiVOF3
5094,mp-764685,LiVOF3
5095,mp-764721,LiVOF3
5096,mp-764760,LiVOF3
5097,mp-764842,LiVOF3
5098,mp-764845,LiVOF3
5099,mp-765230,LiVOF3
5100,mp-765498,LiVOF3
5101,mp-765521,LiVOF3
5102,mp-771408,LiVOF3
5103,mp-850913,LiVOF3
5104,mp-760189,LiVOF4
5105,mp-760242,LiVOF4
5106,mp-850188,LiVOF4
5107,mp-1222477,LiVZnO4
5108,mp-1235592,LiY2(FeO2)4
5109,mp-1235662,LiY2(FeO2)4
5110,mp-1235896,LiY2(FeO2)4
5111,mp-756921,LiZn(Fe5O8)2
5112,mp-755444,LiZn(FeO2)4
5113,mp-1235023,LiZn2(FeO2)4
5114,mp-1235171,LiZn2(FeO2)4
5115,mp-1235225,LiZn2(FeO2)4
5116,mp-1236067,LiZn2(FeO2)4
5117,mp-1236231,LiZn2(FeO2)4
5118,mp-771993,LiZn2Fe9O16
5119,mp-773576,LiZn2Fe9O16
5120,mp-769606,LiZn4Fe13O24
5121,mp-771348,LiZn6Fe17O32
5122,mp-771267,LiZnFe7O12
5123,mp-1222343,LiZnFeO3
5124,mp-1314570,Li2CoO3
5125,mp-752760,Li2CoO3
5126,mp-773514,Li2CoO3
5127,mp-760048,Li2CoOF2
5128,mp-1318077,Li2CoOF3
5129,mp-754564,Li2CoOF3
5130,mp-754749,Li2CoOF3
5131,mp-755022,Li2CoOF3
5132,mp-850284,Li2CoOF3
5133,mp-1178024,Li2Cr2O7
5134,mp-1343159,Li2Cr2O7
5135,mp-753892,Li2Cr2O7
5136,mp-754365,Li2Cr2O7
5137,mp-770678,Li2Cr2O7
5138,mp-770745,Li2Cr2O7
5139,mp-770862,Li2Cr2O7
5140,mp-770872,Li2Cr2O7
5141,mp-770895,Li2Cr2O7
5142,mp-771091,Li2Cr2O7
5143,mp-772272,Li2Cr2O7
5144,mp-772297,Li2Cr2O7
5145,mp-772318,Li2Cr2O7
5146,mp-772396,Li2Cr2O7
5147,mp-772586,Li2Cr2O7
5148,mp-772666,Li2Cr2O7
5149,mp-803707,Li2Cr2O7
5150,mp-1237680,Li2Cr2O9
5151,mp-728431,Li2Cr2O9
5152,mp-1178040,Li2Cr3(CuO6)2
5153,mp-1178058,Li2Cr3CuO8
5154,mp-1178207,Li2Cr3CuO8
5155,mp-753310,Li2Cr3CuO8
5156,mp-754984,Li2Cr3CuO8
5157,mp-769965,Li2Cr3CuO8
5158,mp-777277,Li2Cr3CuO8
5159,mp-780873,Li2Cr3CuO8
5160,mp-772426,Li2Cr3O10
5161,mp-753941,Li2Cr3O6
5162,mp-758437,Li2Cr3O6
5163,mp-758744,Li2Cr3O6
5164,mp-770390,Li2Cr4O13
5165,mp-772323,Li2Cr4O13
5166,mp-772568,Li2Cr4O13
5167,mp-773145,Li2Cr4O13
5168,mp-773197,Li2Cr4O13
5169,mp-781054,Li2Cr4O13
5170,mp-772650,Li2Cr5O12
5171,mp-1178032,Li2CrCuO4
5172,mp-754778,Li2CrCuO4
5173,mp-771518,Li2CrCuO4
5174,mp-1178001,Li2CrO2
5175,mp-1272606,Li2CrO2
5176,mp-1276717,Li2CrO2
5177,mp-1281428,Li2CrO2
5178,mp-1291459,Li2CrO2
5179,mp-754913,Li2CrO2
5180,mp-755566,Li2CrO2
5181,mp-1280547,Li2CrO3
5182,mp-1301792,Li2CrO3
5183,mp-754091,Li2CrO3
5184,mp-755602,Li2CrO3
5185,mp-755795,Li2CrO3
5186,mp-756005,Li2CrO3
5187,mp-764409,Li2CrO3
5188,mp-770192,Li2CrO3
5189,mp-770628,Li2CrO3
5190,mp-775130,Li2CrO3
5191,mp-17159,Li2CrO4
5192,mp-756873,Li2CrO4
5193,mp-756967,Li2CrO4
5194,mp-758665,Li2CrO4
5195,mp-773050,Li2CrO4
5196,mp-755899,Li2Mn(NiO3)2
5197,mp-762624,Li2Mn(NiO3)2
5198,mp-554979,Li2Mn2NiO6
5199,mp-758510,Li2Mn2NiO6
5200,mp-1177919,Li2Mn3NiO8
5201,mp-753229,Li2Mn3NiO8
5202,mp-769631,Li2Mn3NiO8
5203,mp-771112,Li2Mn3NiO8
5204,mp-771971,Li2Mn3NiO8
5205,mp-775284,Li2Mn3NiO8
5206,mp-775319,Li2Mn3NiO8
5207,mp-1400982,Li2MnNi3O8
5208,mp-752530,Li2MnNi3O8
5209,mp-756193,Li2MnNi3O8
5210,mp-758714,Li2MnNi3O8
5211,mp-774906,Li2MnNi3O8
5212,mp-1177894,Li2MnNiO4
5213,mp-1284127,Li2MnNiO4
5214,mp-753347,Li2MnNiO4
5215,mp-754945,Li2MnNiO4
5216,mp-1177871,Li2NbCo3O8
5217,mp-757558,Li2NbCo3O8
5218,mp-758062,Li2NbCo3O8
5219,mp-755986,Li2NbCr3O8
5220,mp-758202,Li2NbCr3O8
5221,mp-775164,Li2NbCr3O8
5222,mp-4630,Li2RuO3
5223,mp-753110,Li2Ti(CoO3)2
5224,mp-757277,Li2Ti2CoO6
5225,mp-1222689,Li2Ti2MnNiO8
5226,mp-1177906,Li2Ti3CoO8
5227,mp-1662153,Li2Ti3CoO8
5228,mp-1664613,Li2Ti3CoO8
5229,mp-754780,Li2Ti3CoO8
5230,mp-761669,Li2Ti3CoO8
5231,mp-768110,Li2Ti3CoO8
5232,mp-775110,Li2Ti3CoO8
5233,mp-756280,Li2Ti3CrO8
5234,mp-774760,Li2Ti3CrO8
5235,mp-777904,Li2Ti3CrO8
5236,mp-753453,Li2TiCo2O5
5237,mp-754147,Li2TiCo2O5
5238,mp-769646,Li2TiCo2O5
5239,mp-770848,Li2TiCo2O5
5240,mp-770850,Li2TiCo2O5
5241,mp-1177861,Li2TiCo3O8
5242,mp-1661621,Li2TiCo3O8
5243,mp-754682,Li2TiCo3O8
5244,mp-757968,Li2TiCo3O8
5245,mp-762215,Li2TiCo3O8
5246,mp-773179,Li2TiCo3O8
5247,mp-1177850,Li2TiCoO4
5248,mp-1177858,Li2TiCoO4
5249,mp-761572,Li2TiCoO4
5250,mp-757086,Li2TiCr2O6
5251,mp-1177849,Li2TiCr3O8
5252,mp-1177851,Li2TiCr3O8
5253,mp-1178000,Li2TiCr3O8
5254,mp-1275461,Li2TiCr3O8
5255,mp-1291363,Li2TiCr3O8
5256,mp-1307652,Li2TiCr3O8
5257,mp-1318887,Li2TiCr3O8
5258,mp-1391871,Li2TiCr3O8
5259,mp-754695,Li2TiCr3O8
5260,mp-772612,Li2TiCr3O8
5261,mp-780807,Li2TiCr3O8
5262,mp-867983,Li2TiCr3O8
5263,mp-1177868,Li2TiCrO4
5264,mp-1272966,Li2TiCrO4
5265,mp-1273630,Li2TiCrO4
5266,mp-1276032,Li2TiCrO4
5267,mp-1276652,Li2TiCrO4
5268,mp-1280664,Li2TiCrO4
5269,mp-1284253,Li2TiCrO4
5270,mp-1285671,Li2TiCrO4
5271,mp-1302453,Li2TiCrO4
5272,mp-752969,Li2TiCrO4
5273,mp-755743,Li2TiCrO4
5274,mp-1222732,Li2TiMn2NiO8
5275,mp-1210963,Li2Zn2(MoO4)3
5276,mp-1045644,Li3(CoO2)4
5277,mp-1177904,Li3(CoO2)4
5278,mp-1297722,Li3(CoO2)4
5279,mp-1298652,Li3(CoO2)4
5280,mp-1302545,Li3(CoO2)4
5281,mp-1303299,Li3(CoO2)4
5282,mp-1303525,Li3(CoO2)4
5283,mp-1303680,Li3(CoO2)4
5284,mp-1312267,Li3(CoO2)4
5285,mp-1396064,Li3(CoO2)4
5286,mp-759191,Li3(CoO2)4
5287,mp-759246,Li3(CoO2)4
5288,mp-801079,Li3(CoO2)4
5289,mp-850808,Li3(CoO2)4
5290,mp-774507,Li3(CoO2)5
5291,mp-675354,Li3(RuO3)2
5292,mp-777154,Li32Ti11Cr5O48
5293,mp-777936,Li32Ti11Cr5O48
5294,mp-1177737,Li32Ti13Cr3O48
5295,mp-1177811,Li32Ti13Cr3O48
5296,mp-1177824,Li32Ti13Cr3O48
5297,mp-776967,Li32Ti13Cr3O48
5298,mp-777110,Li32Ti13Cr3O48
5299,mp-777374,Li32Ti13Cr3O48
5300,mp-777376,Li32Ti13Cr3O48
5301,mp-1177743,Li32Ti3Cr13O48
5302,mp-776968,Li32Ti3Cr13O48
5303,mp-776969,Li32Ti3Cr13O48
5304,mp-777044,Li32Ti3Cr13O48
5305,mp-777345,Li32Ti3Cr13O48
5306,mp-777397,Li32Ti3Cr13O48
5307,mp-777482,Li32Ti3Cr13O48
5308,mp-777558,Li32Ti3Cr13O48
5309,mp-777593,Li32Ti3Cr13O48
5310,mp-778621,Li32Ti3Cr13O48
5311,mp-777532,Li32Ti5Cr11O48
5312,mp-777735,Li32Ti5Cr11O48
5313,mp-757535,Li35(RuO4)12
5314,mp-754273,Li3Co(CuO2)4
5315,mp-754312,Li3Co(OF)2
5316,mp-757926,Li3Co11O14
5317,mp-767934,Li3Co13O16
5318,mp-867584,Li3Co13O16
5319,mp-761039,Li3Co13O5F19
5320,mp-1399250,Li3Co2Cu3O10
5321,mp-752567,Li3Co2Cu3O10
5322,mp-754066,Li3Co2CuO6
5323,mp-760300,Li3Co2O2F3
5324,mp-1173960,Li3Co2O5
5325,mp-1173970,Li3Co2O5
5326,mp-1173977,Li3Co2O5
5327,mp-1173982,Li3Co2O5
5328,mp-1173983,Li3Co2O5
5329,mp-1173994,Li3Co2O5
5330,mp-1174005,Li3Co2O5
5331,mp-1174026,Li3Co2O5
5332,mp-1174033,Li3Co2O5
5333,mp-1174044,Li3Co2O5
5334,mp-1174108,Li3Co2O5
5335,mp-1174119,Li3Co2O5
5336,mp-1174158,Li3Co2O5
5337,mp-1174181,Li3Co2O5
5338,mp-1174213,Li3Co2O5
5339,mp-1174281,Li3Co2O5
5340,mp-754771,Li3Co2OF5
5341,mp-849429,Li3Co2OF5
5342,mp-769624,Li3Co3CuO8
5343,mp-758755,Li3Co3OF7
5344,mp-761096,Li3Co3OF7
5345,mp-765761,Li3Co3OF7
5346,mp-801614,Li3Co3OF7
5347,mp-756258,Li3Co4CuO8
5348,mp-760940,Li3Co4O4F3
5349,mp-1345007,Li3Co5OF11
5350,mp-1346423,Li3Co5OF11
5351,mp-754832,Li3Co5OF11
5352,mp-760970,Li3Co5OF11
5353,mp-800299,Li3Co5OF11
5354,mp-807935,Li3Co5OF11
5355,mp-780689,Li3Co8(OF3)4
5356,mp-760264,Li3CoO2F
5357,mp-760920,Li3CoO2F
5358,mp-755926,Li3CoO3
5359,mp-867660,Li3CoO3
5360,mp-1212378,Li3CoO6
5361,mp-752763,Li3CoOF3
5362,mp-759806,Li3CoOF3
5363,mp-764000,Li3CoOF3
5364,mp-756800,Li3Cr(CuO2)4
5365,mp-753263,Li3Cr2CuO6
5366,mp-774351,Li3Cr3(CuO6)2
5367,mp-768828,Li3Cr3CuO8
5368,mp-768634,Li3Cr4O8
5369,mp-762282,Li3Cr5O10
5370,mp-1177691,Li3Cr5O8
5371,mp-1282829,Li3Cr5O8
5372,mp-1311453,Li3Cr5O8
5373,mp-770755,Li3CrO3
5374,mp-1307472,Li3CrO4
5375,mp-753258,Li3CrO4
5376,mp-754470,Li3CrO4
5377,mp-756569,Li3CrO4
5378,mp-770632,Li3CrO4
5379,mp-770728,Li3CrO4
5380,mp-770928,Li3CrO4
5381,mp-772659,Li3CrO4
